scene,instance_id,fragment_id,class,traj_event_count,traj_start_ts,orig_event_count,nr_event_count,sampled_event_count
mb-dra1-1,61,3,dragonfly,38295,94616821,3484,3484,2048
mb-dra1-1,61,4,dragonfly,38295,94616821,3335,3335,2048
mb-dra1-1,62,0,dragonfly,79719,94902786,39216,39216,2048
mb-dra1-1,62,1,dragonfly,79719,94902786,12059,12059,2048
mb-dra1-1,62,2,dragonfly,79719,94902786,6314,6314,2048
mb-dra1-1,62,3,dragonfly,79719,94902786,2106,2106,2048
mb-dra1-1,62,4,dragonfly,79719,94902786,2903,2903,2048
mb-dra1-1,62,5,dragonfly,79719,94902786,3297,3297,2048
mb-dra1-1,62,6,dragonfly,79719,94902786,1857,1857,2048
mb-dra1-1,62,7,dragonfly,79719,94902786,2308,2308,2048
mb-dra1-1,62,8,dragonfly,79719,94902786,3924,3924,2048
mb-dra1-1,62,9,dragonfly,79719,94902786,2282,2282,2048
mb-dra1-1,62,10,dragonfly,79719,94902786,3439,3439,2048
mb-dra1-1,63,0,dragonfly,65354,102050051,2486,2486,2048
mb-dra1-1,63,1,dragonfly,65354,102050051,6154,6154,2048
mb-dra1-1,63,2,dragonfly,65354,102050051,4365,4365,2048
mb-dra1-1,63,3,dragonfly,65354,102050051,4021,4021,2048
mb-dra1-1,63,4,dragonfly,65354,102050051,2286,2286,2048
mb-dra1-1,63,5,dragonfly,65354,102050051,1408,1408,2048
mb-dra1-1,63,6,dragonfly,65354,102050051,2902,2902,2048
mb-dra1-1,63,7,dragonfly,65354,102050051,2974,2974,2048
mb-dra1-1,63,8,dragonfly,65354,102050051,5345,5345,2048
mb-dra1-1,63,9,dragonfly,65354,102050051,5161,5161,2048
mb-dra1-1,63,10,dragonfly,65354,102050051,6135,6135,2048
mb-dra1-1,63,11,dragonfly,65354,102050051,3491,3491,2048
mb-dra1-1,63,12,dragonfly,65354,102050051,4680,4680,2048
mb-dra1-1,63,13,dragonfly,65354,102050051,5692,5692,2048
mb-dra1-1,63,14,dragonfly,65354,102050051,3164,3164,2048
mb-dra1-1,63,15,dragonfly,65354,102050051,2151,2151,2048
mb-dra1-1,63,16,dragonfly,65354,102050051,2584,2584,2048
mb-dra1-1,64,0,dragonfly,31206,110533374,2996,2996,2048
mb-dra1-1,64,1,dragonfly,31206,110533374,3019,3019,2048
mb-dra1-1,64,2,dragonfly,31206,110533374,3666,3666,2048
mb-dra1-1,64,3,dragonfly,31206,110533374,7634,7634,2048
mb-dra1-1,64,4,dragonfly,31206,110533374,4303,4303,2048
mb-dra1-1,64,5,dragonfly,31206,110533374,5722,5722,2048
mb-dra1-1,65,0,dragonfly,28272,112983393,4529,4529,2048
mb-dra1-1,65,1,dragonfly,28272,112983393,3059,3059,2048
mb-dra1-1,65,2,dragonfly,28272,112983393,4616,4616,2048
mb-dra1-1,65,3,dragonfly,28272,112983393,2391,2391,2048
mb-dra1-1,65,4,dragonfly,28272,112983393,2532,2532,2048
mb-dra1-1,65,5,dragonfly,28272,112983393,2432,2432,2048
mb-dra1-1,65,6,dragonfly,28272,112983393,2607,2607,2048
mb-dra1-1,65,7,dragonfly,28272,112983393,4101,4101,2048
mb-dra1-1,65,8,dragonfly,28272,112983393,1300,1300,2048
mb-dra1-1,66,9,dragonfly,10187,121183434,1448,1448,2048
mb-dra1-1,66,10,dragonfly,10187,121183434,1266,1266,2048
mb-dra1-1,66,14,dragonfly,10187,121183434,1057,1057,2048
mb-dra1-1,66,17,dragonfly,10187,121183434,1123,1123,2048
mb-dra1-1,67,0,dragonfly,146241,126266678,10277,10277,2048
mb-dra1-1,67,1,dragonfly,146241,126266678,11737,11737,2048
mb-dra1-1,67,2,dragonfly,146241,126266678,18051,18051,2048
mb-dra1-1,67,3,dragonfly,146241,126266678,19788,19788,2048
mb-dra1-1,67,4,dragonfly,146241,126266678,11208,11208,2048
mb-dra1-1,67,5,dragonfly,146241,126266678,11484,11484,2048
mb-dra1-1,67,6,dragonfly,146241,126266678,17115,17115,2048
mb-dra1-1,67,7,dragonfly,146241,126266678,11026,11026,2048
mb-dra1-1,67,8,dragonfly,146241,126266678,12349,12349,2048
mb-dra1-1,67,9,dragonfly,146241,126266678,7225,7225,2048
mb-dra1-1,67,10,dragonfly,146241,126266678,1697,1697,2048
mb-dra1-1,67,11,dragonfly,146241,126266678,2431,2431,2048
mb-dra1-1,67,12,dragonfly,146241,126266678,1837,1837,2048
mb-dra1-1,67,13,dragonfly,146241,126266678,1928,1928,2048
mb-dra1-1,67,14,dragonfly,146241,126266678,2997,2997,2048
mb-dra1-1,67,15,dragonfly,146241,126266678,3612,3612,2048
mb-dra1-1,68,0,dragonfly,32197,135250042,2035,2035,2048
mb-dra1-1,68,1,dragonfly,32197,135250042,2224,2224,2048
mb-dra1-1,68,2,dragonfly,32197,135250042,2848,2848,2048
mb-dra1-1,68,3,dragonfly,32197,135250042,1973,1973,2048
mb-dra1-1,68,4,dragonfly,32197,135250042,2331,2331,2048
mb-dra1-1,68,5,dragonfly,32197,135250042,3863,3863,2048
mb-dra1-1,68,6,dragonfly,32197,135250042,2631,2631,2048
mb-dra1-1,68,7,dragonfly,32197,135250042,2664,2664,2048
mb-dra1-1,68,8,dragonfly,32197,135250042,4125,4125,2048
mb-dra1-1,68,9,dragonfly,32197,135250042,3846,3846,2048
mb-dra1-1,68,10,dragonfly,32197,135250042,2169,2169,2048
mb-dra1-1,69,2,dragonfly,38652,138602071,1039,1039,2048
mb-dra1-1,69,4,dragonfly,38652,138602071,1382,1382,2048
mb-dra1-1,69,5,dragonfly,38652,138602071,1355,1355,2048
mb-dra1-1,69,6,dragonfly,38652,138602071,1177,1177,2048
mb-dra1-1,69,7,dragonfly,38652,138602071,1335,1335,2048
mb-dra1-1,69,8,dragonfly,38652,138602071,1570,1570,2048
mb-dra1-1,69,9,dragonfly,38652,138602071,2022,2022,2048
mb-dra1-1,69,10,dragonfly,38652,138602071,3309,3309,2048
mb-dra1-1,69,11,dragonfly,38652,138602071,1813,1813,2048
mb-dra1-1,69,12,dragonfly,38652,138602071,2068,2068,2048
mb-dra1-1,69,13,dragonfly,38652,138602071,3284,3284,2048
mb-dra1-1,69,14,dragonfly,38652,138602071,7894,7894,2048
mb-dra1-1,69,15,dragonfly,38652,138602071,5061,5061,2048
mb-dra1-1,70,0,dragonfly,31305,145261226,31093,31093,2048
mb-dra1-1,71,0,dragonfly,35387,151900033,4229,4229,2048
mb-dra1-1,71,1,dragonfly,35387,151900033,4951,4951,2048
mb-dra1-1,71,2,dragonfly,35387,151900033,5752,5752,2048
mb-dra1-1,71,3,dragonfly,35387,151900033,5154,5154,2048
mb-dra1-1,71,4,dragonfly,35387,151900033,4584,4584,2048
mb-dra1-1,71,5,dragonfly,35387,151900033,3755,3755,2048
mb-dra1-1,71,6,dragonfly,35387,151900033,2976,2976,2048
mb-dra1-1,71,7,dragonfly,35387,151900033,2379,2379,2048
mb-dra1-1,72,0,dragonfly,41283,153250007,3347,3347,2048
mb-dra1-1,72,1,dragonfly,41283,153250007,3012,3012,2048
mb-dra1-1,72,2,dragonfly,41283,153250007,3181,3181,2048
mb-dra1-1,72,3,dragonfly,41283,153250007,4526,4526,2048
mb-dra1-1,72,4,dragonfly,41283,153250007,4150,4150,2048
mb-dra1-1,72,5,dragonfly,41283,153250007,6406,6406,2048
mb-dra1-1,72,6,dragonfly,41283,153250007,3245,3245,2048
mb-dra1-1,72,7,dragonfly,41283,153250007,3655,3655,2048
mb-dra1-1,72,8,dragonfly,41283,153250007,3717,3717,2048
mb-dra1-1,72,9,dragonfly,41283,153250007,2093,2093,2048
mb-dra1-1,72,10,dragonfly,41283,153250007,1724,1724,2048
mb-dra1-1,72,11,dragonfly,41283,153250007,1350,1350,2048
mb-dra1-1,7,0,dragonfly,17321,26200388,1257,1257,2048
mb-dra1-1,7,3,dragonfly,17321,26200388,1340,1340,2048
mb-dra1-1,7,4,dragonfly,17321,26200388,1043,1043,2048
mb-dra1-1,7,8,dragonfly,17321,26200388,1529,1529,2048
mb-dra1-1,7,10,dragonfly,17321,26200388,1055,1055,2048
mb-dra1-1,7,11,dragonfly,17321,26200388,1069,1069,2048
mb-dra1-1,7,15,dragonfly,17321,26200388,1825,1825,2048
mb-dra1-1,7,16,dragonfly,17321,26200388,1174,1174,2048
mb-dra1-1,8,1,dragonfly,13890,26300082,1365,1365,2048
mb-dra1-1,8,2,dragonfly,13890,26300082,1144,1144,2048
mb-dra1-1,8,5,dragonfly,13890,26300082,1100,1100,2048
mb-dra1-1,8,14,dragonfly,13890,26300082,1427,1427,2048
mb-dra1-1,8,15,dragonfly,13890,26300082,1609,1609,2048
mb-dra1-1,9,0,dragonfly,22145,30716685,1152,1152,2048
mb-dra1-1,9,1,dragonfly,22145,30716685,1230,1230,2048
mb-dra1-1,9,2,dragonfly,22145,30716685,2018,2018,2048
mb-dra1-1,9,3,dragonfly,22145,30716685,1943,1943,2048
mb-dra1-1,9,4,dragonfly,22145,30716685,1505,1505,2048
mb-dra1-1,9,6,dragonfly,22145,30716685,3058,3058,2048
mb-dra1-1,9,7,dragonfly,22145,30716685,2691,2691,2048
mb-dra2-1,0,0,dragonfly,57153,1896,1701,1701,2048
mb-dra2-1,0,3,dragonfly,57153,1896,1993,1993,2048
mb-dra2-1,0,4,dragonfly,57153,1896,2107,2107,2048
mb-dra2-1,0,5,dragonfly,57153,1896,1295,1295,2048
mb-dra2-1,0,7,dragonfly,57153,1896,2671,2671,2048
mb-dra2-1,0,8,dragonfly,57153,1896,4014,4014,2048
mb-dra2-1,0,9,dragonfly,57153,1896,7345,7345,2048
mb-dra2-1,0,10,dragonfly,57153,1896,8238,8238,2048
mb-dra2-1,0,11,dragonfly,57153,1896,8029,8029,2048
mb-dra2-1,0,12,dragonfly,57153,1896,8045,8045,2048
mb-dra2-1,0,13,dragonfly,57153,1896,5820,5820,2048
mb-dra2-1,10,0,dragonfly,217516,46133354,3931,3931,2048
mb-dra2-1,10,1,dragonfly,217516,46133354,5520,5520,2048
mb-dra2-1,10,2,dragonfly,217516,46133354,5892,5892,2048
mb-dra2-1,10,3,dragonfly,217516,46133354,3468,3468,2048
mb-dra2-1,10,4,dragonfly,217516,46133354,4076,4076,2048
mb-dra2-1,10,5,dragonfly,217516,46133354,4008,4008,2048
mb-dra2-1,10,6,dragonfly,217516,46133354,6495,6495,2048
mb-dra2-1,10,7,dragonfly,217516,46133354,6775,6775,2048
mb-dra2-1,10,8,dragonfly,217516,46133354,8568,8568,2048
mb-dra2-1,10,9,dragonfly,217516,46133354,7741,7741,2048
mb-dra2-1,10,10,dragonfly,217516,46133354,5186,5186,2048
mb-dra2-1,10,11,dragonfly,217516,46133354,2941,2941,2048
mb-dra2-1,10,12,dragonfly,217516,46133354,4704,4704,2048
mb-dra2-1,10,13,dragonfly,217516,46133354,3930,3930,2048
mb-dra2-1,10,14,dragonfly,217516,46133354,3046,3046,2048
mb-dra2-1,10,15,dragonfly,217516,46133354,4428,4428,2048
mb-dra2-1,10,16,dragonfly,217516,46133354,1883,1883,2048
mb-dra2-1,10,17,dragonfly,217516,46133354,4447,4447,2048
mb-dra2-1,10,18,dragonfly,217516,46133354,4302,4302,2048
mb-dra2-1,10,19,dragonfly,217516,46133354,5717,5717,2048
mb-dra2-1,10,20,dragonfly,217516,46133354,3109,3109,2048
mb-dra2-1,10,21,dragonfly,217516,46133354,4218,4218,2048
mb-dra2-1,10,22,dragonfly,217516,46133354,4352,4352,2048
mb-dra2-1,10,23,dragonfly,217516,46133354,4499,4499,2048
mb-dra2-1,10,24,dragonfly,217516,46133354,5286,5286,2048
mb-dra2-1,10,25,dragonfly,217516,46133354,5299,5299,2048
mb-dra2-1,10,26,dragonfly,217516,46133354,5772,5772,2048
mb-dra2-1,10,27,dragonfly,217516,46133354,3972,3972,2048
mb-dra2-1,10,28,dragonfly,217516,46133354,1271,1271,2048
mb-dra2-1,10,29,dragonfly,217516,46133354,1606,1606,2048
mb-dra2-1,10,30,dragonfly,217516,46133354,3084,3084,2048
mb-dra2-1,10,31,dragonfly,217516,46133354,3248,3248,2048
mb-dra2-1,10,32,dragonfly,217516,46133354,5054,5054,2048
mb-dra2-1,10,33,dragonfly,217516,46133354,2651,2651,2048
mb-dra2-1,10,34,dragonfly,217516,46133354,1460,1460,2048
mb-dra2-1,10,35,dragonfly,217516,46133354,2977,2977,2048
mb-dra2-1,10,36,dragonfly,217516,46133354,3923,3923,2048
mb-dra2-1,10,37,dragonfly,217516,46133354,4068,4068,2048
mb-dra2-1,10,38,dragonfly,217516,46133354,3207,3207,2048
mb-dra2-1,10,39,dragonfly,217516,46133354,3029,3029,2048
mb-dra2-1,10,40,dragonfly,217516,46133354,2739,2739,2048
mb-dra2-1,10,41,dragonfly,217516,46133354,1935,1935,2048
mb-dra2-1,10,43,dragonfly,217516,46133354,1618,1618,2048
mb-dra2-1,10,46,dragonfly,217516,46133354,1678,1678,2048
mb-dra2-1,10,49,dragonfly,217516,46133354,1222,1222,2048
mb-dra2-1,10,50,dragonfly,217516,46133354,8135,8135,2048
mb-dra2-1,10,51,dragonfly,217516,46133354,5998,5998,2048
mb-dra2-1,10,52,dragonfly,217516,46133354,4027,4027,2048
mb-dra2-1,10,53,dragonfly,217516,46133354,1401,1401,2048
mb-dra2-1,10,54,dragonfly,217516,46133354,1874,1874,2048
mb-dra2-1,10,55,dragonfly,217516,46133354,1216,1216,2048
mb-dra2-1,10,56,dragonfly,217516,46133354,1959,1959,2048
mb-dra2-1,10,57,dragonfly,217516,46133354,3007,3007,2048
mb-dra2-1,10,58,dragonfly,217516,46133354,2934,2934,2048
mb-dra2-1,10,59,dragonfly,217516,46133354,2447,2447,2048
mb-dra2-1,10,60,dragonfly,217516,46133354,1328,1328,2048
mb-dra2-1,11,0,dragonfly,32540,53870877,29603,29603,2048
mb-dra2-1,12,0,dragonfly,32453,55416728,4057,4057,2048
mb-dra2-1,12,1,dragonfly,32453,55416728,5866,5866,2048
mb-dra2-1,12,2,dragonfly,32453,55416728,4706,4706,2048
mb-dra2-1,12,3,dragonfly,32453,55416728,4299,4299,2048
mb-dra2-1,12,4,dragonfly,32453,55416728,3346,3346,2048
mb-dra2-1,12,5,dragonfly,32453,55416728,2123,2123,2048
mb-dra2-1,12,6,dragonfly,32453,55416728,1555,1555,2048
mb-dra2-1,12,8,dragonfly,32453,55416728,1407,1407,2048
mb-dra2-1,12,9,dragonfly,32453,55416728,1427,1427,2048
mb-dra2-1,14,0,dragonfly,8345,58350036,2886,2886,2048
mb-dra2-1,14,1,dragonfly,8345,58350036,2058,2058,2048
mb-dra2-1,14,2,dragonfly,8345,58350036,1850,1850,2048
mb-dra2-1,15,0,dragonfly,19151,58642196,17218,17218,2048
mb-dra2-1,16,13,dragonfly,12311,62983549,1316,1316,2048
mb-dra2-1,16,14,dragonfly,12311,62983549,3147,3147,2048
mb-dra2-1,16,15,dragonfly,12311,62983549,1544,1544,2048
mb-dra2-1,17,0,dragonfly,41037,70883758,2717,2717,2048
mb-dra2-1,17,1,dragonfly,41037,70883758,3922,3922,2048
mb-dra2-1,17,2,dragonfly,41037,70883758,1717,1717,2048
mb-dra2-1,17,3,dragonfly,41037,70883758,1663,1663,2048
mb-dra2-1,17,4,dragonfly,41037,70883758,2339,2339,2048
mb-dra2-1,17,5,dragonfly,41037,70883758,1816,1816,2048
mb-dra2-1,17,6,dragonfly,41037,70883758,1099,1099,2048
mb-dra2-1,17,7,dragonfly,41037,70883758,1117,1117,2048
mb-dra2-1,17,8,dragonfly,41037,70883758,1102,1102,2048
mb-dra2-1,17,12,dragonfly,41037,70883758,1160,1160,2048
mb-dra2-1,17,13,dragonfly,41037,70883758,1156,1156,2048
mb-dra2-1,17,14,dragonfly,41037,70883758,1360,1360,2048
mb-dra2-1,17,15,dragonfly,41037,70883758,1448,1448,2048
mb-dra2-1,17,17,dragonfly,41037,70883758,1092,1092,2048
mb-dra2-1,17,18,dragonfly,41037,70883758,1224,1224,2048
mb-dra2-1,17,19,dragonfly,41037,70883758,2099,2099,2048
mb-dra2-1,17,20,dragonfly,41037,70883758,1609,1609,2048
mb-dra2-1,17,23,dragonfly,41037,70883758,1599,1599,2048
mb-dra2-1,17,33,dragonfly,41037,70883758,1037,1037,2048
mb-dra2-1,18,0,dragonfly,11890,72584287,1142,1142,2048
mb-dra2-1,18,1,dragonfly,11890,72584287,1459,1459,2048
mb-dra2-1,18,2,dragonfly,11890,72584287,1842,1842,2048
mb-dra2-1,18,3,dragonfly,11890,72584287,2450,2450,2048
mb-dra2-1,18,4,dragonfly,11890,72584287,3075,3075,2048
mb-dra2-1,18,5,dragonfly,11890,72584287,1289,1289,2048
mb-dra2-1,19,0,dragonfly,19795,78200026,2101,2101,2048
mb-dra2-1,19,1,dragonfly,19795,78200026,3605,3605,2048
mb-dra2-1,19,2,dragonfly,19795,78200026,5220,5220,2048
mb-dra2-1,19,3,dragonfly,19795,78200026,1270,1270,2048
mb-dra2-1,19,4,dragonfly,19795,78200026,1144,1144,2048
mb-dra2-1,19,5,dragonfly,19795,78200026,2315,2315,2048
mb-dra2-1,19,6,dragonfly,19795,78200026,1105,1105,2048
mb-dra2-1,1,0,dragonfly,45902,16841,3399,3399,2048
mb-dra2-1,1,1,dragonfly,45902,16841,1672,1672,2048
mb-dra2-1,1,2,dragonfly,45902,16841,1197,1197,2048
mb-dra2-1,1,7,dragonfly,45902,16841,1041,1041,2048
mb-dra2-1,1,8,dragonfly,45902,16841,1514,1514,2048
mb-dra2-1,1,9,dragonfly,45902,16841,2288,2288,2048
mb-dra2-1,1,10,dragonfly,45902,16841,3689,3689,2048
mb-dra2-1,1,11,dragonfly,45902,16841,3783,3783,2048
mb-dra2-1,1,12,dragonfly,45902,16841,5335,5335,2048
mb-dra2-1,1,13,dragonfly,45902,16841,5620,5620,2048
mb-dra2-1,1,14,dragonfly,45902,16841,6021,6021,2048
mb-dra2-1,1,15,dragonfly,45902,16841,4022,4022,2048
mb-dra2-1,20,0,dragonfly,15728,79942134,11257,11257,2048
mb-dra2-1,21,0,dragonfly,39524,88783360,1240,1240,2048
mb-dra2-1,21,1,dragonfly,39524,88783360,2020,2020,2048
mb-dra2-1,21,2,dragonfly,39524,88783360,2521,2521,2048
mb-dra2-1,21,3,dragonfly,39524,88783360,1083,1083,2048
mb-dra2-1,21,4,dragonfly,39524,88783360,2084,2084,2048
mb-dra2-1,21,5,dragonfly,39524,88783360,2066,2066,2048
mb-dra2-1,21,6,dragonfly,39524,88783360,2249,2249,2048
mb-dra2-1,21,7,dragonfly,39524,88783360,2697,2697,2048
mb-dra2-1,21,8,dragonfly,39524,88783360,3153,3153,2048
mb-dra2-1,21,9,dragonfly,39524,88783360,4186,4186,2048
mb-dra2-1,21,10,dragonfly,39524,88783360,2384,2384,2048
mb-dra2-1,21,11,dragonfly,39524,88783360,3134,3134,2048
mb-dra2-1,21,12,dragonfly,39524,88783360,2493,2493,2048
mb-dra2-1,21,13,dragonfly,39524,88783360,2257,2257,2048
mb-dra2-1,21,14,dragonfly,39524,88783360,1662,1662,2048
mb-dra2-1,21,15,dragonfly,39524,88783360,1748,1748,2048
mb-dra2-1,21,16,dragonfly,39524,88783360,1490,1490,2048
mb-dra2-1,22,0,dragonfly,36204,88966859,2062,2062,2048
mb-dra2-1,22,1,dragonfly,36204,88966859,2323,2323,2048
mb-dra2-1,22,2,dragonfly,36204,88966859,3552,3552,2048
mb-dra2-1,22,3,dragonfly,36204,88966859,4527,4527,2048
mb-dra2-1,22,4,dragonfly,36204,88966859,4278,4278,2048
mb-dra2-1,22,5,dragonfly,36204,88966859,3823,3823,2048
mb-dra2-1,22,6,dragonfly,36204,88966859,3880,3880,2048
mb-dra2-1,22,7,dragonfly,36204,88966859,3558,3558,2048
mb-dra2-1,22,8,dragonfly,36204,88966859,4478,4478,2048
mb-dra2-1,22,9,dragonfly,36204,88966859,1486,1486,2048
mb-dra2-1,22,10,dragonfly,36204,88966859,1025,1025,2048
mb-dra2-1,22,11,dragonfly,36204,88966859,1088,1088,2048
mb-dra2-1,23,0,dragonfly,33041,90800016,2123,2123,2048
mb-dra2-1,23,2,dragonfly,33041,90800016,1811,1811,2048
mb-dra2-1,23,3,dragonfly,33041,90800016,2126,2126,2048
mb-dra2-1,23,4,dragonfly,33041,90800016,3226,3226,2048
mb-dra2-1,23,5,dragonfly,33041,90800016,3736,3736,2048
mb-dra2-1,23,6,dragonfly,33041,90800016,2969,2969,2048
mb-dra2-1,23,7,dragonfly,33041,90800016,2450,2450,2048
mb-dra2-1,23,8,dragonfly,33041,90800016,1786,1786,2048
mb-dra2-1,23,9,dragonfly,33041,90800016,1715,1715,2048
mb-dra2-1,23,10,dragonfly,33041,90800016,2936,2936,2048
mb-dra2-1,23,11,dragonfly,33041,90800016,3714,3714,2048
mb-dra2-1,23,13,dragonfly,33041,90800016,1381,1381,2048
mb-dra2-1,24,0,dragonfly,26336,91033806,1601,1601,2048
mb-dra2-1,24,1,dragonfly,26336,91033806,2975,2975,2048
mb-dra2-1,24,2,dragonfly,26336,91033806,3846,3846,2048
mb-dra2-1,24,3,dragonfly,26336,91033806,2396,2396,2048
mb-dra2-1,24,4,dragonfly,26336,91033806,2921,2921,2048
mb-dra2-1,24,5,dragonfly,26336,91033806,1690,1690,2048
mb-dra2-1,24,6,dragonfly,26336,91033806,2157,2157,2048
mb-dra2-1,24,7,dragonfly,26336,91033806,2795,2795,2048
mb-dra2-1,24,8,dragonfly,26336,91033806,3517,3517,2048
mb-dra2-1,25,0,dragonfly,44511,94083357,4620,4620,2048
mb-dra2-1,25,1,dragonfly,44511,94083357,4342,4342,2048
mb-dra2-1,25,2,dragonfly,44511,94083357,3666,3666,2048
mb-dra2-1,25,3,dragonfly,44511,94083357,4719,4719,2048
mb-dra2-1,25,4,dragonfly,44511,94083357,5100,5100,2048
mb-dra2-1,25,5,dragonfly,44511,94083357,5222,5222,2048
mb-dra2-1,25,6,dragonfly,44511,94083357,4793,4793,2048
mb-dra2-1,25,7,dragonfly,44511,94083357,2688,2688,2048
mb-dra2-1,25,9,dragonfly,44511,94083357,2078,2078,2048
mb-dra2-1,25,10,dragonfly,44511,94083357,1862,1862,2048
mb-dra2-1,25,13,dragonfly,44511,94083357,1170,1170,2048
mb-dra2-1,25,14,dragonfly,44511,94083357,1093,1093,2048
mb-dra2-1,26,0,dragonfly,106224,94738415,106209,106209,2048
mb-dra2-1,27,0,dragonfly,152019,95470087,29454,29454,2048
mb-dra2-1,27,1,dragonfly,152019,95470087,25351,25351,2048
mb-dra2-1,27,2,dragonfly,152019,95470087,21287,21287,2048
mb-dra2-1,27,3,dragonfly,152019,95470087,20577,20577,2048
mb-dra2-1,27,4,dragonfly,152019,95470087,15037,15037,2048
mb-dra2-1,27,5,dragonfly,152019,95470087,13614,13614,2048
mb-dra2-1,27,6,dragonfly,152019,95470087,10456,10456,2048
mb-dra2-1,27,7,dragonfly,152019,95470087,3453,3453,2048
mb-dra2-1,27,8,dragonfly,152019,95470087,1249,1249,2048
mb-dra2-1,27,11,dragonfly,152019,95470087,1650,1650,2048
mb-dra2-1,27,12,dragonfly,152019,95470087,3788,3788,2048
mb-dra2-1,27,13,dragonfly,152019,95470087,3842,3842,2048
mb-dra2-1,27,14,dragonfly,152019,95470087,1035,1035,2048
mb-dra2-1,28,0,dragonfly,116716,95578382,20546,20546,2048
mb-dra2-1,28,1,dragonfly,116716,95578382,15470,15470,2048
mb-dra2-1,28,2,dragonfly,116716,95578382,13501,13501,2048
mb-dra2-1,28,3,dragonfly,116716,95578382,13672,13672,2048
mb-dra2-1,28,4,dragonfly,116716,95578382,14643,14643,2048
mb-dra2-1,28,5,dragonfly,116716,95578382,11333,11333,2048
mb-dra2-1,28,6,dragonfly,116716,95578382,9070,9070,2048
mb-dra2-1,28,7,dragonfly,116716,95578382,2955,2955,2048
mb-dra2-1,28,12,dragonfly,116716,95578382,3797,3797,2048
mb-dra2-1,28,13,dragonfly,116716,95578382,1618,1618,2048
mb-dra2-1,28,14,dragonfly,116716,95578382,3371,3371,2048
mb-dra2-1,28,15,dragonfly,116716,95578382,2354,2354,2048
mb-dra2-1,28,16,dragonfly,116716,95578382,1453,1453,2048
mb-dra2-1,2,0,dragonfly,13562,19983778,1957,1957,2048
mb-dra2-1,2,3,dragonfly,13562,19983778,1436,1436,2048
mb-dra2-1,2,4,dragonfly,13562,19983778,1905,1905,2048
mb-dra2-1,2,5,dragonfly,13562,19983778,1533,1533,2048
mb-dra2-1,2,10,dragonfly,13562,19983778,1086,1086,2048
mb-dra2-1,2,11,dragonfly,13562,19983778,1180,1180,2048
mb-dra2-1,30,0,dragonfly,50773,100716903,3804,3804,2048
mb-dra2-1,30,1,dragonfly,50773,100716903,5086,5086,2048
mb-dra2-1,30,2,dragonfly,50773,100716903,6348,6348,2048
mb-dra2-1,30,3,dragonfly,50773,100716903,6523,6523,2048
mb-dra2-1,30,4,dragonfly,50773,100716903,5794,5794,2048
mb-dra2-1,30,5,dragonfly,50773,100716903,4433,4433,2048
mb-dra2-1,30,6,dragonfly,50773,100716903,5471,5471,2048
mb-dra2-1,30,7,dragonfly,50773,100716903,3798,3798,2048
mb-dra2-1,30,8,dragonfly,50773,100716903,3819,3819,2048
mb-dra2-1,30,9,dragonfly,50773,100716903,2900,2900,2048
mb-dra2-1,32,0,dragonfly,10012,113617948,3027,3027,2048
mb-dra2-1,32,1,dragonfly,10012,113617948,1965,1965,2048
mb-dra2-1,32,2,dragonfly,10012,113617948,1397,1397,2048
mb-dra2-1,32,3,dragonfly,10012,113617948,1246,1246,2048
mb-dra2-1,33,0,dragonfly,55721,122750068,4992,4992,2048
mb-dra2-1,33,1,dragonfly,55721,122750068,3562,3562,2048
mb-dra2-1,33,2,dragonfly,55721,122750068,2499,2499,2048
mb-dra2-1,33,3,dragonfly,55721,122750068,1515,1515,2048
mb-dra2-1,33,4,dragonfly,55721,122750068,5779,5779,2048
mb-dra2-1,33,5,dragonfly,55721,122750068,6604,6604,2048
mb-dra2-1,33,6,dragonfly,55721,122750068,7869,7869,2048
mb-dra2-1,33,7,dragonfly,55721,122750068,3871,3871,2048
mb-dra2-1,33,8,dragonfly,55721,122750068,3587,3587,2048
mb-dra2-1,33,9,dragonfly,55721,122750068,3145,3145,2048
mb-dra2-1,33,210,dragonfly,55721,122750068,1931,1931,2048
mb-dra2-1,33,211,dragonfly,55721,122750068,2751,2751,2048
mb-dra2-1,33,212,dragonfly,55721,122750068,2833,2833,2048
mb-dra2-1,33,213,dragonfly,55721,122750068,1073,1073,2048
mb-dra2-1,34,0,dragonfly,22274,144416676,3044,3044,2048
mb-dra2-1,34,2,dragonfly,22274,144416676,2160,2160,2048
mb-dra2-1,34,3,dragonfly,22274,144416676,3535,3535,2048
mb-dra2-1,34,4,dragonfly,22274,144416676,4314,4314,2048
mb-dra2-1,34,5,dragonfly,22274,144416676,2500,2500,2048
mb-dra2-1,34,6,dragonfly,22274,144416676,2677,2677,2048
mb-dra2-1,34,7,dragonfly,22274,144416676,1933,1933,2048
mb-dra2-1,34,8,dragonfly,22274,144416676,1354,1354,2048
mb-dra2-1,35,0,dragonfly,37159,144333475,1251,1251,2048
mb-dra2-1,35,1,dragonfly,37159,144333475,1286,1286,2048
mb-dra2-1,35,2,dragonfly,37159,144333475,2105,2105,2048
mb-dra2-1,35,3,dragonfly,37159,144333475,1830,1830,2048
mb-dra2-1,35,4,dragonfly,37159,144333475,1489,1489,2048
mb-dra2-1,35,5,dragonfly,37159,144333475,2274,2274,2048
mb-dra2-1,35,6,dragonfly,37159,144333475,2923,2923,2048
mb-dra2-1,35,7,dragonfly,37159,144333475,3798,3798,2048
mb-dra2-1,35,8,dragonfly,37159,144333475,4731,4731,2048
